   261  2.6100e-01 -1.3383e+00  3.5945e-01 -5.4735e-01
   262  2.6200e-01 -1.3328e+00  3.6068e-01 -5.5164e-01
   263  2.6300e-01 -1.3277e+00  3.6132e-01 -5.5610e-01
   264  2.6400e-01 -1.3228e+00  3.6114e-01 -5.6114e-01
   265  2.6500e-01 -1.3178e+00  3.6128e-01 -5.6598e-01
   266  2.6600e-01 -1.3134e+00  3.5983e-01 -5.7184e-01
   267  2.6700e-01 -1.3091e+00  3.5845e-01 -5.7753e-01
   268  2.6800e-01 -1.3043e+00  3.5823e-01 -5.8261e-01
   269  2.6900e-01 -1.2990e+00  3.5908e-01 -5.8699e-01
   270  2.7000e-01 -1.2945e+00  3.5820e-01 -5.9240e-01
   271  2.7100e-01 -1.2886e+00  3.6002e-01 -5.9644e-01
   272  2.7200e-01 -1.2834e+00  3.6051e-01 -6.0114e-01
   273  2.7300e-01 -1.2781e+00  3.6171e-01 -6.0531e-01
   274  2.7400e-01 -1.2728e+00  3.6285e-01 -6.0942e-01
   275  2.7500e-01 -1.2681e+00  3.6261e-01 -6.1434e-01
   276  2.7600e-01 -1.2636e+00  3.6217e-01 -6.1936e-01
   277  2.7700e-01 -1.2589e+00  3.6221e-01 -6.2401e-01
   278  2.7800e-01 -1.2540e+00  3.6250e-01 -6.2855e-01
   279  2.7900e-01 -1.2496e+00  3.6163e-01 -6.3389e-01
   280  2.8000e-01 -1.2451e+00  3.6064e-01 -6.3938e-01
   281  2.8100e-01 -1.2402e+00  3.6037e-01 -6.4456e-01
   282  2.8200e-01 -1.2353e+00  3.6043e-01 -6.4939e-01
   283  2.8300e-01 -1.2296e+00  3.6217e-01 -6.5335e-01
   284  2.8400e-01 -1.2245e+00  3.6273e-01 -6.5789e-01
   285  2.8500e-01 -1.2191e+00  3.6384e-01 -6.6217e-01
   286  2.8600e-01 -1.2146e+00  3.6333e-01 -6.6716e-01
   287  2.8700e-01 -1.2103e+00  3.6246e-01 -6.7232e-01
   288  2.8800e-01 -1.2055e+00  3.6268e-01 -6.7689e-01
   289  2.8900e-01 -1.2006e+00  3.6352e-01 -6.8101e-01
   290  2.9000e-01 -1.1962e+00  3.6287e-01 -6.8606e-01
   291  2.9100e-01 -1.1909e+00  3.6402e-01 -6.9018e-01
   292  2.9200e-01 -1.1865e+00  3.6301e-01 -6.9556e-01
   293  2.9300e-01 -1.1815e+00  3.6322e-01 -7.0038e-01
   294  2.9400e-01 -1.1769e+00  3.6253e-01 -7.0565e-01
   295  2.9500e-01 -1.1726e+00  3.6131e-01 -7.1122e-01
   296  2.9600e-01 -1.1671e+00  3.6264e-01 -7.1537e-01
   297  2.9700e-01 -1.1625e+00  3.6219e-01 -7.2038e-01
   298  2.9800e-01 -1.1578e+00  3.6224e-01 -7.2505e-01
   299  2.9900e-01 -1.1536e+00  3.6119e-01 -7.3035e-01
   300  3.0000e-01 -1.1483e+00  3.6231e-01 -7.3449e-01
   301  3.0100e-01 -1.1436e+00  3.6255e-01 -7.3893e-01
   302  3.0200e-01 -1.1387e+00  3.6380e-01 -7.4263e-01
   303  3.0300e-01 -1.1338e+00  3.6418e-01 -7.4708e-01
   304  3.0400e-01 -1.1292e+00  3.6428e-01 -7.5160e-01
   305  3.0500e-01 -1.1241e+00  3.6532e-01 -7.5566e-01
   306  3.0600e-01 -1.1195e+00  3.6498e-01 -7.6066e-01
   307  3.0700e-01 -1.1154e+00  3.6277e-01 -7.6689e-01
   308  3.0800e-01 -1.1099e+00  3.6451e-01 -7.7074e-01
   309  3.0900e-01 -1.1045e+00  3.6570e-01 -7.7485e-01
   310  3.1000e-01 -1.1008e+00  3.6344e-01 -7.8088e-01
   311  3.1100e-01 -1.0967e+00  3.6264e-01 -7.8578e-01
   312  3.1200e-01 -1.0929e+00  3.6128e-01 -7.9095e-01
   313  3.1300e-01 -1.0882e+00  3.6161e-01 -7.9528e-01
   314  3.1400e-01 -1.0825e+00  3.6434e-01 -7.9828e-01
   315  3.1500e-01 -1.0784e+00  3.6331e-01 -8.0335e-01
   301  3.0100e-01 -1.1436e+00  3.6255e-01 -7.3893e-01
   302  3.0200e-01 -1.1387e+00  3.6380e-01 -7.4263e-01
   303  3.0300e-01 -1.1338e+00  3.6418e-01 -7.4708e-01
   304  3.0400e-01 -1.1292e+00  3.6428e-01 -7.5160e-01
   305  3.0500e-01 -1.1241e+00  3.6532e-01 -7.5566e-01
   306  3.0600e-01 -1.1195e+00  3.6498e-01 -7.6066e-01
   307  3.0700e-01 -1.1154e+00  3.6277e-01 -7.6689e-01
   308  3.0800e-01 -1.1099e+00  3.6451e-01 -7.7074e-01
   309  3.0900e-01 -1.1045e+00  3.6570e-01 -7.7485e-01
   310  3.1000e-01 -1.1008e+00  3.6344e-01 -7.8088e-01
   311  3.1100e-01 -1.0967e+00  3.6264e-01 -7.8578e-01
   312  3.1200e-01 -1.0929e+00  3.6128e-01 -7.9095e-01
   313  3.1300e-01 -1.0882e+00  3.6161e-01 -7.9528e-01
   314  3.1400e-01 -1.0825e+00  3.6434e-01 -7.9828e-01
   315  3.1500e-01 -1.0784e+00  3.6331e-01 -8.0335e-01
   316  3.1600e-01 -1.0739e+00  3.6329e-01 -8.0795e-01
   317  3.1700e-01 -1.0689e+00  3.6464e-01 -8.1156e-01
   318  3.1800e-01 -1.0643e+00  3.6457e-01 -8.1626e-01
   319  3.1900e-01 -1.0607e+00  3.6133e-01 -8.2311e-01
   320  3.2000e-01 -1.0563e+00  3.6050e-01 -8.2831e-01
   321  3.2100e-01 -1.0517e+00  3.6002e-01 -8.3336e-01
   322  3.2200e-01 -1.0466e+00  3.6105e-01 -8.3745e-01
   323  3.2300e-01 -1.0422e+00  3.6075e-01 -8.4214e-01
   324  3.2400e-01 -1.0380e+00  3.6031e-01 -8.4675e-01
   325  3.2500e-01 -1.0344e+00  3.5876e-01 -8.5191e-01
   326  3.2600e-01 -1.0303e+00  3.5827e-01 -8.5650e-01
   327  3.2700e-01 -1.0253e+00  3.6006e-01 -8.5975e-01
   328  3.2800e-01 -1.0206e+00  3.6079e-01 -8.6372e-01
   329  3.2900e-01 -1.0159e+00  3.6216e-01 -8.6702e-01
   330  3.3000e-01 -1.0115e+00  3.6212e-01 -8.7148e-01
   331  3.3100e-01 -1.0076e+00  3.6015e-01 -8.7732e-01
   332  3.3200e-01 -1.0037e+00  3.5836e-01 -8.8304e-01
   333  3.3300e-01 -9.9875e-01  3.5894e-01 -8.8740e-01
   334  3.3400e-01 -9.9401e-01  3.5950e-01 -8.9158e-01
   335  3.3500e-01 -9.8947e-01  3.5983e-01 -8.9579e-01
   336  3.3600e-01 -9.8533e-01  3.5937e-01 -9.0040e-01
   337  3.3700e-01 -9.8074e-01  3.6022e-01 -9.0413e-01
   338  3.3800e-01 -9.7633e-01  3.6056e-01 -9.0820e-01
   339  3.3900e-01 -9.7177e-01  3.6152e-01 -9.1180e-01
   340  3.4000e-01 -9.6742e-01  3.6219e-01 -9.1549e-01
   341  3.4100e-01 -9.6368e-01  3.6105e-01 -9.2037e-01
   342  3.4200e-01 -9.6035e-01  3.5918e-01 -9.2556e-01
   343  3.4300e-01 -9.5616e-01  3.5857e-01 -9.3036e-01
   344  3.4400e-01 -9.5190e-01  3.5776e-01 -9.3543e-01
   345  3.4500e-01 -9.4685e-01  3.5928e-01 -9.3896e-01
   346  3.4600e-01 -9.4197e-01  3.6063e-01 -9.4250e-01
   347  3.4700e-01 -9.3759e-01  3.6061e-01 -9.4689e-01
   348  3.4800e-01 -9.3330e-01  3.6061e-01 -9.5119e-01
   349  3.4900e-01 -9.2967e-01  3.5907e-01 -9.5636e-01
   350  3.5000e-01 -9.2594e-01  3.5843e-01 -9.6073e-01
   351  3.5100e-01 -9.2147e-01  3.5910e-01 -9.6452e-01
   352  3.5200e-01 -9.1799e-01  3.5791e-01 -9.6919e-01
   353  3.5300e-01 -9.1395e-01  3.5767e-01 -9.7347e-01
   354  3.5400e-01 -9.0993e-01  3.5790e-01 -9.7727e-01
   355  3.5500e-01 -9.0646e-01  3.5607e-01 -9.8256e-01
   356  3.5600e-01 -9.0216e-01  3.5579e-01 -9.8714e-01
   357  3.5700e-01 -8.9726e-01  3.5717e-01 -9.9066e-01
   358  3.5800e-01 -8.9223e-01  3.5895e-01 -9.9392e-01
   359  3.5900e-01 -8.8763e-01  3.6020e-01 -9.9726e-01
   360  3.6000e-01 -8.8374e-01  3.5972e-01 -1.0016e+00
   361  3.6100e-01 -8.8043e-01  3.5768e-01 -1.0070e+00
   362  3.6200e-01 -8.7667e-01  3.5731e-01 -1.0111e+00
   363  3.6300e-01 -8.7256e-01  3.5773e-01 -1.0148e+00
   364  3.6400e-01 -8.6924e-01  3.5639e-01 -1.0195e+00
   365  3.6500e-01 -8.6554e-01  3.5605e-01 -1.0235e+00
